laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros,cpu_match,benchmark,single_thread,match_score
996,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,6GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Linux,2.09kg,523.63,Intel Core i5-6200U @ 2.30GHz,3027,1588,95
1108,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.8kg,1669,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
1258,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,6GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.26kg,1895,Intel Core i5-6300U @ 2.40GHz,3261,1694,95
780,Samsung,Notebook 9,2 in 1 Convertible,15,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.88kg,2171.72,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
13,Apple,MacBook Pro,Ultrabook,15.4,IPS Panel Retina Display 2880x1800,Intel Core i7 2.8GHz,16GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.8kg,2440,Intel Core i7-6600U @ 2.60GHz,3504,1848,95
53,HP,255 G6,Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.48kg,1629,Intel Core i5-6300U @ 2.40GHz,3261,1694,95
147,HP,255 G6,Notebook,15.6,1366x768,AMD A6-Series 9220 2.5GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.48kg,1799,Intel Core i7-6600U @ 2.60GHz,3504,1848,95
127,Acer,Aspire 3,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.26kg,2296.95,Intel Core i7-6500U @ 2.50GHz,3276,1708,96
318,Acer,ES1-523-84K7 (A8-7410/8GB/256GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,AMD A8-Series 7410 2.2GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.88kg,1579,Intel Core i5-6200U @ 2.30GHz,3027,1588,95
381,HP,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.27kg,2339,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
691,HP,17-bs000nv I3,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,No OS,1.9kg,339,Intel Core i3-6006U @ 2.00GHz,2275,1168,95
823,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.4kg,2299,Intel Core i7-6600U @ 2.60GHz,3504,1848,95
855,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.48kg,2041,Intel Core i7-6600U @ 2.60GHz,3504,1848,95
808,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.7kg,1499,Intel Core i7-6600U @ 2.60GHz,3504,1848,95
14,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.2kg,459,Intel Core i3-6006U @ 2.00GHz,2275,1168,95
17,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,No OS,2.1kg,476.99,Intel Core i5-6200U @ 2.30GHz,3027,1588,95
49,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.96kg,679,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
99,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,No OS,2.1kg,398,Intel Core i5-6200U @ 2.30GHz,3027,1588,95
422,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,2.32kg,825,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
586,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.07kg,650,Intel Core i3-6100U @ 2.30GHz,2639,1345,95
935,HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.36kg,1637,Intel Core i5-6200U @ 2.30GHz,3027,1588,95
240,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Linux,1.23kg,1099,Intel Core i5-6300U @ 2.40GHz,3261,1694,95
374,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.3kg,1529,Intel Core i7-6600U @ 2.60GHz,3504,1848,95
401,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.26kg,1713.37,Intel Core i5-6300U @ 2.40GHz,3261,1694,95
779,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Linux,2.18kg,521.86,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1223,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.3kg,1650,Intel Core i7-6500U @ 2.50GHz,3276,1708,96
802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,478,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
872,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.54kg,2198.19,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
330,Acer,Aspire 5,Notebook,15.6,1366x768,AMD A12-Series 9720P 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,2.24kg,737,Intel Core i5-6200U @ 2.30GHz,3027,1588,95
144,Lenovo,ThinkPad E480,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.45kg,1280,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
403,Lenovo,ThinkPad E580,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Linux,2.4kg,361.8,Intel Core i3-6006U @ 2.00GHz,2275,1168,95
426,Lenovo,ThinkPad E480,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.54kg,1099.99,Intel Core i5-6200U @ 2.30GHz,3027,1588,95
654,Acer,Swift 3,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.9kg,1072,Intel Core i5-6200U @ 2.30GHz,3027,1588,95
960,Dell,Latitude 7280,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.29kg,490,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
544,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N3710 1.6GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.8kg,833.01,Intel Core i5-6200U @ 2.30GHz,3027,1588,95
971,HP,ProBook x360,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N4200 1.1GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.8kg,638,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
958,Lenovo,Yoga 700-11ISK,2 in 1 Convertible,11.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core M m7-6Y75 1.2GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.3kg,1499,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
1125,HP,EliteBook 1030,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 1.1GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.8kg,638,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
60,Asus,X541UA-DM1897 (i3-6006U/4GB/256GB/FHD/Linux),Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.3kg,1499,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
227,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.8kg,638,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
239,Acer,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.3kg,1499,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
266,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,256GB SSD,22.99,Intel HD Graphics 530,3.8,Windows 10,2.06kg,1299,Intel Core i7-6700HQ @ 2.60GHz,6542,1918,95
420,Acer,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 5300,2.1,Mac OS X,0.920kg,1165,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
424,HP,EliteBook 1040,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 5300,2.1,Mac OS X,0.920kg,1163,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,8GB,256GB SSD,22.99,Intel HD Graphics 540,5.4,Windows 10,1.3kg,1199,Intel Core i5-6260U @ 1.80GHz,3180,1654,95
476,Lenovo,Thinkpad T460s,Ultrabook,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,12GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,macOS,1.34kg,898.94,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
532,Lenovo,ThinkPad L470,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,macOS,1.34kg,1158.7,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
594,Lenovo,Thinkpad T460s,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,Mac OS X,1.35kg,1099,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
613,Toshiba,Tecra Z50-C-144,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,Mac OS X,1.35kg,998,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
628,Lenovo,ThinkPad T470,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,Mac OS X,1.08kg,959,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
656,Toshiba,Portege Z30-C-16J,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,macOS,0.92kg,1262.4,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
668,Dell,Latitude E7470,Notebook,14,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,macOS,0.92kg,1510,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
716,Lenovo,Thinkpad T460p,Notebook,14,Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.12kg,989,Intel Core i5-7Y54 @ 1.20GHz,2771,1615,94
749,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Chrome OS,1.1kg,2199,Intel Core i7-7Y75 @ 1.30GHz,2633,1587,94
755,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10 S,1.252kg,989,AMD Ryzen Embedded V1500B Quad-core @ 2.20GHz,5257,1237,86
760,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Chrome OS,1.1kg,1275,Intel Core i5-7Y57 @ 1.20GHz,2850,1759,94
783,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.39kg,603,Intel Core m3-7Y30 @ 1.00GHz,2583,1385,92
842,Lenovo,Thinkpad T460,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Chrome OS,1.1kg,1559,Intel Core i5-7Y57 @ 1.20GHz,2850,1759,94
877,Toshiba,Port闁 Z30-C-188,Ultrabook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.24kg,2013.1,Intel Core i7-7Y75 @ 1.30GHz,2633,1587,94
941,HP,Probook 650,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.22kg,1649,Intel Core i7-7Y75 @ 1.30GHz,2633,1587,94
949,HP,EliteBook 820,Netbook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.24kg,1899,Intel Core i5-7Y54 @ 1.20GHz,2771,1615,94
957,Toshiba,Tecra A50-C-1ZV,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.22kg,1899,Intel Core i7-7Y75 @ 1.30GHz,2633,1587,94
966,Toshiba,Portege Z30-C-1CW,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.2kg,1149,Intel Core i7-7Y75 @ 1.30GHz,2633,1587,94
968,Lenovo,Thinkpad T460,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.24kg,1813,Intel Core i5-7Y54 @ 1.20GHz,2771,1615,94
972,Dell,XPS 13,Ultrabook,13.3,Quad HD+ 3200x1800,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.86kg,575,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
974,Toshiba,Portege Z30-C-16Z,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.86kg,393.9,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
985,Dell,Latitude E7470,Ultrabook,14,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.91kg,659,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
987,Toshiba,Tecra A40-C-1DF,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,2.1kg,367,Intel Core i3-7130U @ 2.70GHz,2984,1590,95
997,Fujitsu,LifeBook A556,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,488.69,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1007,Lenovo,ThinkPad T560,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,2kg,389,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
1019,HP,EliteBook 840,Notebook,14,1366x768,Intel Core i5 6300U 2.4GHz,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.4kg,384,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
1021,HP,EliteBook 1040,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,586.19,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1027,HP,EliteBook 840,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.7kg,599,Intel Core i3-7130U @ 2.70GHz,2984,1590,95
1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,690,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1032,Toshiba,Tecra Z40-C-12Z,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,549,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1033,HP,EliteBook 1040,Notebook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10 S,1.252kg,1089,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1035,Toshiba,Port闁 Z30-C-16K,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.2kg,519,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1047,HP,Probook 640,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.63kg,860,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
1048,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.96kg,598.99,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1049,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.25kg,1049,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1051,Toshiba,Tecra Z40-C-136,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10 S,1.252kg,1340,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1052,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.58kg,1480,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.37kg,1399,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1057,Lenovo,Thinkpad L560,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,479,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
1060,HP,EliteBook 1040,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.05kg,598,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1064,Lenovo,ThinkPad X1,Notebook,14,IPS Panel 2560x1440,Intel Core i7 6600U 2.6GHz,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,699,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1082,Dell,Inspiron 5368,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,498,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1087,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,1082,Intel Core i5-7500T @ 2.70GHz,5334,1971,91
1089,Lenovo,ThinkPad Yoga,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.74kg,629,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
1120,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,1315,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1349,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1132,Razer,Blade Stealth,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,489,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
1136,HP,Spectre Pro,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
1137,HP,EliteBook 1040,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,793,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.42kg,2824,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1142,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,439,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
1155,HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.2kg,597,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1160,HP,Spectre Pro,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.2kg,549,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1162,HP,Spectre Pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1499,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1164,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.50GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.37kg,398.99,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
1166,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,859,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.38kg,1079,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1178,Lenovo,ThinkPad T460,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,559,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1188,HP,250 G5,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,722,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
